s1,s2,s3,s4,s5,s6,s7,s8,a1,a2,reward,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done
0.43220976218839896,-1.1061599480919253,0.9177334232747875,0.32179001253137424,-0.9767512228675836,1.1844676638819267,-1.5063294504032585,-0.44041849341659245,-0.08786003156592814,0.5703519227860272,0.2660474,0.477116199933779,-1.169146474362363,0.9162680957973075,0.21003993347410418,-0.9032720835021955,1.063473466870068,-1.6440428200157042,0.354720416614158,0.0
0.477116199933779,-1.169146474362363,0.9162680957973075,0.21003993347410418,-0.9032720835021955,1.063473466870068,-1.6440428200157042,0.354720416614158,-0.6006524356832805,0.02846887682722321,0.2365502,0.525145303375519,-1.2439696794043638,0.9345324306028938,0.26351428501374574,-1.096125184330369,1.322773175903781,-2.0748392144479224,0.5500388604397366,0.0
0.525145303375519,-1.2439696794043638,0.9345324306028938,0.26351428501374574,-1.096125184330369,1.322773175903781,-2.0748392144479224,0.5500388604397366,0.18482913772408494,-0.9070991745600046,0.35051715,0.5743122838443074,-1.3123085359318987,0.9303213239448679,0.4366612461406891,-0.8991205289293236,1.14815700773381,-1.362727301093504,-0.7354055412989089,0.0
0.5743122838443074,-1.3123085359318987,0.9303213239448679,0.4366612461406891,-0.8991205289293236,1.14815700773381,-1.362727301093504,-0.7354055412989089,0.21508970380287673,-0.6589517526254169,0.48683476,0.6165086295433829,-1.3549380264716293,0.8837896558539675,0.5341331873562675,-0.7084186283695756,0.96611898084528,-0.7745188001167537,-1.5778219315438995,0.0
0.6165086295433829,-1.3549380264716293,0.8837896558539675,0.5341331873562675,-0.7084186283695756,0.96611898084528,-0.7745188001167537,-1.5778219315438995,-0.869896814029441,0.8977710745066665,0.46750957,0.6608725371706603,-1.4059873934311637,0.8546864492660231,0.4044252530524103,-0.9437911852155975,1.2408155102593403,-1.7610202266008372,0.09260221333106017,0.0
0.6608725371706603,-1.4059873934311637,0.8546864492660231,0.4044252530524103,-0.9437911852155975,1.2408155102593403,-1.7610202266008372,0.09260221333106017,0.9312640661491187,0.6167946962329223,0.24441972,0.6945680744431262,-1.4602166401778642,0.8694381377261072,0.08536306399598122,-0.4338566837017268,0.4673922867306544,-0.9800438668824799,0.6450938434157987,0.0
0.6945680744431262,-1.4602166401778642,0.8694381377261072,0.08536306399598122,-0.4338566837017268,0.4673922867306544,-0.9800438668824799,0.6450938434157987,-0.39077246165325863,-0.8046557719872323,0.22249545,0.7202759027793156,-1.5002633986784706,0.8742204748138398,0.3593349521250364,-0.6118224750529132,0.8121101085645872,-1.0172178912714125,-0.3956599421994739,0.0
0.7202759027793156,-1.5002633986784706,0.8742204748138398,0.3593349521250364,-0.6118224750529132,0.8121101085645872,-1.0172178912714125,-0.3956599421994739,0.3684660530243138,-0.1196950125207974,0.33764967,0.7476476870487564,-1.5323120007921134,0.8534365231240143,0.3163190387109874,-0.43139463044139115,0.5626714341967581,-0.5931902226196649,-0.6416945192271543,0.0
0.7476476870487564,-1.5323120007921134,0.8534365231240143,0.3163190387109874,-0.43139463044139115,0.5626714341967581,-0.5931902226196649,-0.6416945192271543,-0.7559235303104423,-0.00964617977745963,0.37265602,0.7780384276209641,-1.5680408679188886,0.8332404207420238,0.4279930129503854,-0.6671603245182905,0.9457730974910237,-1.1792551673102576,-0.37021347771191865,0.0
0.7780384276209641,-1.5680408679188886,0.8332404207420238,0.4279930129503854,-0.6671603245182905,0.9457730974910237,-1.1792551673102576,-0.37021347771191865,-0.9312229577695632,0.8186408041575641,0.3720875,0.8206226744540434,-1.6332710334135057,0.8486659193652879,0.31235126880563213,-0.8366073820231815,1.1625368998712973,-2.0489832549115903,1.114674880128598,0.0
0.8206226744540434,-1.6332710334135057,0.8486659193652879,0.31235126880563213,-0.8366073820231815,1.1625368998712973,-2.0489832549115903,1.114674880128598,-0.48244003679996617,0.32504456870796394,0.28195173,0.8670247548002646,-1.7193487404001453,0.9029703623573535,0.2500904219587099,-0.826692988976668,1.1511008744957698,-2.240420849312172,1.582373445422679,0.0
0.8670247548002646,-1.7193487404001453,0.9029703623573535,0.2500904219587099,-0.826692988976668,1.1511008744957698,-2.240420849312172,1.582373445422679,-0.3765778478211781,0.040136042355621626,-0.03656439,0.8802977919460542,-1.762457463580399,0.9514078060714104,-0.3561634637674178,0.1417919066558597,-0.5698544556883208,0.20466855240945947,0.8132491728408814,0.0
0.8802977919460542,-1.762457463580399,0.9514078060714104,-0.3561634637674178,0.1417919066558597,-0.5698544556883208,0.20466855240945947,0.8132491728408814,0.0934205586865593,-0.6302910889489459,-0.25824323,0.8590996231802805,-1.748073469989021,0.9643729732581808,-0.14772630684627994,0.12088908853384835,-0.448789165117344,0.4517543616003209,-0.13703279511250754,0.0
0.8590996231802805,-1.748073469989021,0.9643729732581808,-0.14772630684627994,0.12088908853384835,-0.448789165117344,0.4517543616003209,-0.13703279511250754,0.9391692555291171,0.5502656467222291,-0.31001362,0.8292937388065366,-1.7191221684773559,0.9698966812714526,-0.4588065253785253,0.4650487289498913,-1.024019028574989,0.9836899755145673,0.4036794387250864,0.0
0.8292937388065366,-1.7191221684773559,0.9698966812714526,-0.4588065253785253,0.4650487289498913,-1.024019028574989,0.9836899755145673,0.4036794387250864,0.8789978831283782,0.7896547008552977,-0.60794955,0.7782182253155774,-1.6723118314552043,1.001951791364561,-0.736757559401878,0.8042841529894994,-1.5078643403520944,1.3484815756637807,1.1649450871788898,0.0
0.7782182253155774,-1.6723118314552043,1.001951791364561,-0.736757559401878,0.8042841529894994,-1.5078643403520944,1.3484815756637807,1.1649450871788898,0.19579995762217028,0.8437484700462337,-0.788906,0.7171257068875054,-1.6224641722125972,1.0644485674663078,-0.8354194208455753,0.8942032837145205,-1.5458415099960405,1.1553682351719974,1.9177272018867249,0.0
0.7171257068875054,-1.6224641722125972,1.0644485674663078,-0.8354194208455753,0.8942032837145205,-1.5458415099960405,1.1553682351719974,1.9177272018867249,-0.823014995896161,-0.6080342751617096,-0.612027,0.6717678293756557,-1.5898145025404349,1.1231117979957421,-0.4164143390652454,0.44023450384918394,-0.7563178739927211,0.4922186509619878,1.0698107433195703,0.0
0.6717678293756557,-1.5898145025404349,1.1231117979957421,-0.4164143390652454,0.44023450384918394,-0.7563178739927211,0.4922186509619878,1.0698107433195703,-0.9095454221789239,-0.3493393384734713,-0.28514656,0.654839966600447,-1.5847521366294535,1.1591543892147809,-0.16204265589393024,0.016134674969702348,-0.10051359574531218,-0.2332064538144582,0.7455474228826273,0.0
0.654839966600447,-1.5847521366294535,1.1591543892147809,-0.16204265589393024,0.016134674969702348,-0.10051359574531218,-0.2332064538144582,0.7455474228826273,-0.22264542062103598,-0.4573019364522082,-0.08050518,0.6555624103898781,-1.5961442433530006,1.1783793647523901,0.0006955229480262795,-0.13207558833874253,0.13624110239910958,-0.3377381679457828,0.2212347331047921,0.0
0.6555624103898781,-1.5961442433530006,1.1783793647523901,0.0006955229480262795,-0.13207558833874253,0.13624110239910958,-0.3377381679457828,0.2212347331047921,0.6574750183038587,-0.28649334661282144,-0.007485442,0.6543184935660382,-1.5973551257943686,1.1781371938186747,-0.014992577298766132,0.09822204414636164,-0.1967065489567409,0.27506784268866413,-0.23207984040511026,0.0
0.6543184935660382,-1.5973551257943686,1.1781371938186747,-0.014992577298766132,0.09822204414636164,-0.1967065489567409,0.27506784268866413,-0.23207984040511026,-0.4381309806252385,0.08539216631649693,0.005775332,0.6514759656047775,-1.59426314531147,1.172457659776791,0.025959411235154297,-0.07023327554037605,0.05315886489129194,-0.11914329198240699,-0.05200909913894902,0.0
0.6514759656047775,-1.59426314531147,1.172457659776791,0.025959411235154297,-0.07023327554037605,0.05315886489129194,-0.11914329198240699,-0.05200909913894902,-0.7181515500504747,0.6043939615080793,-0.007196727,0.6594842611305629,-1.613258608741892,1.1871662204821294,-0.04043266668170491,-0.27442585537316455,0.34234824987200896,-0.8217726474487195,0.7791494415665654,0.0
0.6594842611305629,-1.613258608741892,1.1871662204821294,-0.04043266668170491,-0.27442585537316455,0.34234824987200896,-0.8217726474487195,0.7791494415665654,-0.8508987126404584,0.9737738732010346,-0.11742188,0.6779760646202521,-1.6619423955027137,1.242125122308324,-0.19429203181336702,-0.43601435928544163,0.567474076860418,-1.5819469126142212,1.9264471960501406,0.0
0.6779760646202521,-1.6619423955027137,1.242125122308324,-0.19429203181336702,-0.43601435928544163,0.567474076860418,-1.5819469126142212,1.9264471960501406,0.5444895385933148,-0.6025686369316552,-0.14968643,0.6957132836024488,-1.711908742828099,1.3006095744861117,-0.10475949922081876,-0.27344671010206745,0.33167946919923763,-0.9409245265620955,1.0312102857770105,0.0
0.6957132836024488,-1.711908742828099,1.3006095744861117,-0.10475949922081876,-0.27344671010206745,0.33167946919923763,-0.9409245265620955,1.0312102857770105,-0.9889557657527952,0.6309228569096683,-0.1639378,0.7101853963074775,-1.7565852374510795,1.3549069436164318,-0.40870086045501436,0.10113574422748739,-0.2660248812035721,-0.3858018655146387,1.55287734017689,0.0
0.7101853963074775,-1.7565852374510795,1.3549069436164318,-0.40870086045501436,0.10113574422748739,-0.2660248812035721,-0.3858018655146387,1.55287734017689,0.41371468769523423,0.4580143360819746,-0.56722605,0.682342797649605,-1.7511886813802235,1.4207310666710733,-0.6511401494363066,0.5100354729355061,-0.8897170415297582,0.34280980957509233,1.7558939903068607,0.0
0.682342797649605,-1.7511886813802235,1.4207310666710733,-0.6511401494363066,0.5100354729355061,-0.8897170415297582,0.34280980957509233,1.7558939903068607,0.5425406933718915,-0.8519106965318193,-0.5348087,0.6463961411006937,-1.7282019891884643,1.4691101158513666,-0.4214010860590764,0.5453206179039414,-0.9086358099175946,0.7991416006424882,0.6972440796466067,0.0
0.6463961411006937,-1.7282019891884643,1.4691101158513666,-0.4214010860590764,0.5453206179039414,-0.9086358099175946,0.7991416006424882,0.6972440796466067,-0.2830685429114548,-0.7682618809497406,-0.27088162,0.6186636434105298,-1.7010330545442935,1.4811258333066426,-0.1295444758463286,0.2838098976269914,-0.4892776479768944,0.5660050297159726,-0.08404061467523347,0.0
0.6186636434105298,-1.7010330545442935,1.4811258333066426,-0.1295444758463286,0.2838098976269914,-0.4892776479768944,0.5660050297159726,-0.08404061467523347,0.726206851751187,0.24659625365511584,-0.19871064,0.5901818412177307,-1.6674358435362275,1.4814015046172733,-0.2591960737629302,0.6030932771201993,-0.9232709053192201,1.1052991387517126,0.09201466933731405,0.0
0.5901818412177307,-1.6674358435362275,1.4814015046172733,-0.2591960737629302,0.6030932771201993,-0.9232709053192201,1.1052991387517126,0.09201466933731405,-0.3382039502947016,-0.8728832994279527,-0.10341211,0.5629514996045698,-1.6291193472318983,1.4680452235530794,0.04283923634958538,0.29679144452705486,-0.4507405001499862,0.819688807862524,-0.749949187227641,0.0
0.5629514996045698,-1.6291193472318983,1.4680452235530794,0.04283923634958538,0.29679144452705486,-0.4507405001499862,0.819688807862524,-0.749949187227641,-0.3780353565686756,-0.3496333559465059,0.11235199,0.551647990354285,-1.602864572766518,1.4324851276768722,0.17865797370971415,0.07332473464218692,-0.12004813457475026,0.4988726124389591,-1.0236973840715302,0.0
0.551647990354285,-1.602864572766518,1.4324851276768722,0.17865797370971415,0.07332473464218692,-0.12004813457475026,0.4988726124389591,-1.0236973840715302,0.45921235667612814,0.27511494271042625,0.11557093,0.5401160851697044,-1.5756396660987744,1.3970841270132826,0.055513036839928656,0.3175934675562822,-0.45169269524029904,0.8572125544475343,-0.7520974518682526,0.0
0.5401160851697044,-1.5756396660987744,1.3970841270132826,0.055513036839928656,0.3175934675562822,-0.45169269524029904,0.8572125544475343,-0.7520974518682526,0.7744254851526531,-0.05557014967610141,0.027750222,0.5134807227913034,-1.5284657940232984,1.3644410847462651,0.006060061783482241,0.6428497894878372,-0.8702966153114107,1.4925074657270687,-0.8838111040144765,0.0
0.5134807227913034,-1.5284657940232984,1.3644410847462651,0.006060061783482241,0.6428497894878372,-0.8702966153114107,1.4925074657270687,-0.8838111040144765,-0.7608115081233966,0.42648957444599,0.00431265,0.48814587598458475,-1.4853361179211608,1.340244613769888,-0.00273690566550346,0.3213720988961435,-0.4074598242557404,0.6745086865726806,-0.32577858789199143,0.0
0.48814587598458475,-1.4853361179211608,1.340244613769888,-0.00273690566550346,0.3213720988961435,-0.4074598242557404,0.6745086865726806,-0.32577858789199143,0.5215700972337949,0.12255439513899247,-0.034238134,0.4651767102768318,-1.4495577515903486,1.3281994811376545,-0.06151400150609813,0.5768172195164301,-0.7351268690571134,1.1096362512001987,-0.27938194880882167,0.0
0.4651767102768318,-1.4495577515903486,1.3281994811376545,-0.06151400150609813,0.5768172195164301,-0.7351268690571134,1.1096362512001987,-0.27938194880882167,0.541934359909122,-0.012408807271218514,-0.06475887,0.4300604775172619,-1.3961802355190653,1.3147183271873177,-0.0631560861647193,0.8150529704369945,-1.014191965394443,1.5538115229668834,-0.3980515799401969,0.0
0.4300604775172619,-1.3961802355190653,1.3147183271873177,-0.0631560861647193,0.8150529704369945,-1.014191965394443,1.5538115229668834,-0.3980515799401969,0.045465658763988115,-0.14491796328290074,-0.02712978,0.3912687743674525,-1.334621308530879,1.2951783518262705,0.006427772537958509,0.7813834996082192,-0.9296233461894542,1.5274068353406591,-0.5772847659608941,0.0
0.3912687743674525,-1.334621308530879,1.2951783518262705,0.006427772537958509,0.7813834996082192,-0.9296233461894542,1.5274068353406591,-0.5772847659608941,-0.9491617465118096,-0.7842171460133911,0.11960607,0.37044488077762133,-1.290989616588534,1.2593137131958132,0.22327575730511667,0.16811333955791993,-0.12650295611741533,0.6681820784899394,-1.203678932709653,0.0
0.37044488077762133,-1.290989616588534,1.2593137131958132,0.22327575730511667,0.16811333955791993,-0.12650295611741533,0.6681820784899394,-1.203678932709653,-0.9371416286265315,0.2728208225275608,0.21026693,0.3776854861188733,-1.284865006550257,1.2220962679296845,0.19973419573366202,-0.31801525106903716,0.4848976469939052,-0.35634864298430224,-0.6593089286024767,0.0
0.3776854861188733,-1.284865006550257,1.2220962679296845,0.19973419573366202,-0.31801525106903716,0.4848976469939052,-0.35634864298430224,-0.6593089286024767,-0.37128803784734665,0.01714138232940554,0.20626141,0.4014204698255307,-1.3058989075752812,1.19824710401723,0.21362834518428403,-0.48510198058659204,0.6965859871287077,-0.688846083734378,-0.5334927379909291,0.0
0.4014204698255307,-1.3058989075752812,1.19824710401723,0.21362834518428403,-0.48510198058659204,0.6965859871287077,-0.688846083734378,-0.5334927379909291,0.815132947852186,-0.5014155417022501,0.24178492,0.4186052192748976,-1.313574613629394,1.1624446004043132,0.26716082004185,-0.06413034683707511,0.17036353161425732,0.29528624582806173,-1.25297925617823,0.0
0.4186052192748976,-1.313574613629394,1.1624446004043132,0.26716082004185,-0.06413034683707511,0.17036353161425732,0.29528624582806173,-1.25297925617823,-0.17923415392874054,0.5111022770860973,0.21078475,0.42612057365859257,-1.3076610617091529,1.1260284300086882,0.15644722942003014,-0.10126162361941222,0.20741983729817629,-0.001937604606862875,-0.573571954769551,0.0
0.42612057365859257,-1.3076610617091529,1.1260284300086882,0.15644722942003014,-0.10126162361941222,0.20741983729817629,-0.001937604606862875,-0.573571954769551,-0.5424036690167551,-0.846040180342414,0.26555955,0.4437687977195926,-1.3139031005517012,1.086361429695099,0.37342457844435517,-0.4319744651255747,0.664002203673382,-0.2957312946354623,-1.399021797571038,0.0
0.4437687977195926,-1.3139031005517012,1.086361429695099,0.37342457844435517,-0.4319744651255747,0.664002203673382,-0.2957312946354623,-1.399021797571038,-0.42049709417246395,-0.6775574254919912,0.45387587,0.47607880810962894,-1.3284384806978669,1.0185428275050346,0.5321056680843408,-0.611017223924177,0.9388651327825912,-0.41517915184471077,-1.9799160718111593,0.0
0.47607880810962894,-1.3284384806978669,1.0185428275050346,0.5321056680843408,-0.611017223924177,0.9388651327825912,-0.41517915184471077,-1.9799160718111593,0.8593953046851461,0.6162407591288339,0.40615278,0.4984629192521697,-1.3297867440612405,0.9532627270316941,0.28260665412672326,-0.061511017263654016,0.20119486714135373,0.32148369821210904,-1.3042217223779722,0.0
0.4984629192521697,-1.3297867440612405,0.9532627270316941,0.28260665412672326,-0.061511017263654016,0.20119486714135373,0.32148369821210904,-1.3042217223779722,0.26680751302084693,0.7429211803754354,0.17677619,0.5005243724560452,-1.3163085142162614,0.9202444920111589,0.07425725430432156,0.13436535997162116,-0.09346953443468996,0.3480891899032318,-0.35441526561999415,0.0
0.5005243724560452,-1.3163085142162614,0.9202444920111589,0.07425725430432156,0.13436535997162116,-0.09346953443468996,0.3480891899032318,-0.35441526561999415,0.6073441537982289,-0.6268598822279283,0.116655916,0.49037682803489246,-1.2860247223134476,0.8850083295553076,0.15645803564788752,0.40807308501363565,-0.41593727156838173,1.1669147105673972,-1.4034903598290591,0.0
0.49037682803489246,-1.2860247223134476,0.8850083295553076,0.15645803564788752,0.40807308501363565,-0.41593727156838173,1.1669147105673972,-1.4034903598290591,0.7851179969799555,0.07868448383130144,0.109222524,0.46323595730830175,-1.2246154497864035,0.8263853816224839,0.06801804365424843,0.8214201251366265,-0.9321523699770136,1.8959996231250371,-1.5348678802121438,0.0
0.46323595730830175,-1.2246154497864035,0.8263853816224839,0.06801804365424843,0.8214201251366265,-0.9321523699770136,1.8959996231250371,-1.5348678802121438,0.6148803103281251,0.7921825998469865,-0.023671681,0.4177456756761891,-1.1446159037681862,0.7833678946533558,-0.10187497180048155,1.1342699761164192,-1.3262542544447202,2.092646435801729,-0.6294561271689403,0.0
0.4177456756761891,-1.1446159037681862,0.7833678946533558,-0.10187497180048155,1.1342699761164192,-1.3262542544447202,2.092646435801729,-0.6294561271689403,-0.36399305005627225,-0.7798961509446465,0.008227274,0.373356255570581,-1.064666963548323,0.7382607754955062,0.10460783071160544,0.8743309698185872,-0.9129147953353454,1.9200189709665807,-1.6126796162742287,0.0
0.373356255570581,-1.064666963548323,0.7382607754955062,0.10460783071160544,0.8743309698185872,-0.9129147953353454,1.9200189709665807,-1.6126796162742287,-0.5441296749161166,-0.14578442274748737,0.124965526,0.34586818547948545,-1.000972996715978,0.6764526088771997,0.1412812383756882,0.5211721290345391,-0.46805482115183833,1.270799476027116,-1.4721786051303525,0.0
0.34586818547948545,-1.000972996715978,0.6764526088771997,0.1412812383756882,0.5211721290345391,-0.46805482115183833,1.270799476027116,-1.4721786051303525,0.6360295318449862,0.7214611665126869,0.06448124,0.3175270624204563,-0.9435038629454833,0.6341003724326806,-0.0030663339964430124,0.8795721940873228,-0.9367566890640808,1.5930807900044572,-0.6576221621800891,0.0
0.3175270624204563,-0.9435038629454833,0.6341003724326806,-0.0030663339964430124,0.8795721940873228,-0.9367566890640808,1.5930807900044572,-0.6576221621800891,-0.9860957389376186,0.021494605155131463,0.009145024,0.2970251937357873,-0.9073384345083865,0.621211217690307,0.01629752782789762,0.15894674659307562,-0.09664327806011372,0.22364359619097435,0.016855406489368008,0.0
0.2970251937357873,-0.9073384345083865,0.621211217690307,0.01629752782789762,0.15894674659307562,-0.09664327806011372,0.22364359619097435,0.016855406489368008,-0.16517799370244202,-0.5557843790585395,0.06399334,0.29543446121118777,-0.8955415674748147,0.605677755646268,0.11042053287827422,0.10096501654025244,0.015404435949862932,0.3671565002625112,-0.7902858838242052,0.0
0.29543446121118777,-0.8955415674748147,0.605677755646268,0.11042053287827422,0.10096501654025244,0.015404435949862932,0.3671565002625112,-0.7902858838242052,-0.7602692653326344,-0.3247696571927441,0.14018896,0.3081241761481604,-0.8970409793170733,0.5740958358540318,0.1717160654714852,-0.3943896884130947,0.6097232863117347,-0.43076114991337866,-0.7859751792000901,0.0
0.3081241761481604,-0.8970409793170733,0.5740958358540318,0.1717160654714852,-0.3943896884130947,0.6097232863117347,-0.43076114991337866,-0.7859751792000901,0.8858194078250383,-0.35359413595848954,0.18289988,0.3165086056036829,-0.8844514437452128,0.5195116646411554,0.18672002199590768,0.32434924173945934,-0.18787808452477595,1.05251026182924,-1.9309269621129557,0.0
0.3165086056036829,-0.8844514437452128,0.5195116646411554,0.18672002199590768,0.32434924173945934,-0.18787808452477595,1.05251026182924,-1.9309269621129557,0.037581243486732197,0.4060379177903557,0.14074573,0.30859374305183973,-0.8479424250234936,0.45888641558319493,0.09980907927472893,0.2997331145596889,-0.20214822802172144,0.7706187137061244,-1.115722662048798,0.0
0.30859374305183973,-0.8479424250234936,0.45888641558319493,0.09980907927472893,0.2997331145596889,-0.20214822802172144,0.7706187137061244,-1.115722662048798,-0.27274079524141204,0.9435641654419213,0.032962207,0.30710122120093525,-0.840485938608331,0.4539597269118448,-0.031636303759671934,-0.079664000919946,0.1284655694157777,-0.3939665745229228,0.8548093504613972,0.0
0.30710122120093525,-0.840485938608331,0.4539597269118448,-0.031636303759671934,-0.079664000919946,0.1284655694157777,-0.3939665745229228,0.8548093504613972,0.9248945898842225,-0.4964354083492717,-0.008150816,0.29524383061662596,-0.8213164784014532,0.45439944221614725,0.01763300286963279,0.713235813395774,-0.7168114517537325,1.34332560076423,-0.8218981642581344,0.0
0.29524383061662596,-0.8213164784014532,0.45439944221614725,0.01763300286963279,0.713235813395774,-0.7168114517537325,1.34332560076423,-0.8218981642581344,-0.005502988215229099,-0.3982433803664607,0.04729203,0.2664713521753126,-0.7623906203870381,0.4075715115909238,0.0736784301249225,0.7655469132088495,-0.7251201307667351,1.6038336931336474,-1.5109566088371833,0.0
0.2664713521753126,-0.7623906203870381,0.4075715115909238,0.0736784301249225,0.7655469132088495,-0.7251201307667351,1.6038336931336474,-1.5109566088371833,-0.4303190112450648,-0.9262261052909344,0.123399414,0.2428649967315128,-0.6965948445007886,0.32268679825281543,0.16138075077627367,0.6267225791912712,-0.46862744923085536,1.6890969365330994,-2.691247955613617,0.0
0.2428649967315128,-0.6965948445007886,0.32268679825281543,0.16138075077627367,0.6267225791912712,-0.46862744923085536,1.6890969365330994,-2.691247955613617,0.2191286679597937,0.005358046457722976,0.13207869,0.2197783057209132,-0.6244314107041742,0.21841168045668768,0.10559732874630078,0.8158490702272759,-0.6803490178672053,1.9148344015000829,-2.5315955235813274,0.0
0.2197783057209132,-0.6244314107041742,0.21841168045668768,0.10559732874630078,0.8158490702272759,-0.6803490178672053,1.9148344015000829,-2.5315955235813274,-0.8970424975000213,-0.44270707152677713,0.10833195,0.20872740396717065,-0.5725850625578107,0.12573380937819517,0.1124422111815582,0.1074903028212432,0.12102646653836122,0.6860056895250217,-2.1004368349357185,0.0
0.20872740396717065,-0.5725850625578107,0.12573380937819517,0.1124422111815582,0.1074903028212432,0.12102646653836122,0.6860056895250217,-2.1004368349357185,0.8165317719333074,-0.5208762186660552,0.089439206,0.19237525998204127,-0.504864300193434,0.008552933983578793,0.05519030513617971,1.1398861960927993,-0.9304298155372399,2.6598008121445003,-3.676924590939158,0.0
0.19237525998204127,-0.504864300193434,0.008552933983578793,0.05519030513617971,1.1398861960927993,-0.9304298155372399,2.6598008121445003,-3.676924590939158,-0.7102102558175538,-0.02109447944487397,0.04163732,0.17233060230708797,-0.43306191496961294,-0.1062358096504782,0.03711750322578787,0.30651516094454967,-0.08240976510037468,0.9741058513648428,-2.1482451324187952,0.0
